"idade","sexo","est_civil","raca","escola","lingua_estr","nota_CN","nota_CH","nota_LC","nota_MT","nota_RD","ESC_pai","ESC_mae","renda_fam"
20,"F","solteiro","branco","não espondeu",0,651.2,622.5,617.3,656.4,860,"sim","sim","M"
46,"F","divorciado","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","G"
29,"F","solteiro","branco","não espondeu",0,481.8,495,512.6,364.3,480,"não","não","C"
18,"F","solteiro","branco","não espondeu",0,573.1,629.6,572,658.7,920,"não sabe","não","O"
25,"F","solteiro","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
27,"F","solteiro","negro","não espondeu",0,564.8,518,566.5,534.7,660,"não sabe","não","D"
34,"F","casado","negro","não espondeu",0,583.2,641.2,586.2,495.5,760,"não","não","E"
18,"F","solteiro","pardo","não espondeu",1,480.5,540.3,535.7,470.8,560,"sim","sim","D"
20,"F","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","F"
19,"F","solteiro","pardo","não espondeu",0,500.9,544.3,517.1,578.7,920,"não","não","D"
21,"M","solteiro","ND","pública",0,NA,NA,NA,NA,NA,"não","não","B"
24,"M","solteiro","pardo","não espondeu",1,455.7,462.2,433.6,459.2,360,"não","não","D"
30,"F","solteiro","branco","não espondeu",1,490.6,476.2,470.1,468,640,"não","não","E"
20,"F","solteiro","branco","não espondeu",1,540.1,576.5,579.9,429.3,760,"sim","não","M"
18,"F","solteiro","branco","pública",0,519.5,581.5,566.9,570.7,780,"não","não","G"
27,"F","solteiro","pardo","não espondeu",0,450.7,368.2,416,422.8,340,"não","não","C"
37,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
18,"M","solteiro","branco","privada",0,706.7,692.7,662,894.8,900,"sim","sim","L"
21,"M","solteiro","pardo","não espondeu",1,491.8,572.8,505.8,552.3,680,"não","não","C"
23,"F","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
18,"M","solteiro","negro","pública",0,478.1,468.6,483.8,440.4,500,"não","não","E"
19,"M","solteiro","pardo","pública",0,494.3,541.8,558.3,672,660,"sim","não","C"
36,"F","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
19,"F","solteiro","branco","não espondeu",0,526.5,548.9,567.7,464.4,520,"não","não","D"
23,"F","solteiro","branco","não espondeu",1,556.9,592,579.1,742.3,920,"não","sim","H"
26,"F","solteiro","pardo","não espondeu",1,531.5,594.3,563.3,617.6,540,"não","não","D"
25,"M","solteiro","pardo","não espondeu",0,460.8,383.9,481.9,403.7,540,"não","não","D"
18,"F","solteiro","branco","privada",0,594.9,607.9,608.3,726.6,920,"não","sim","G"
28,"F","solteiro","branco","não espondeu",1,476.8,506,498,446.6,620,"não","não","B"
18,"M","solteiro","branco","privada",0,574.2,562.7,599.3,677.4,700,"não","sim","M"
20,"F","NI","branco","não espondeu",1,500.5,560.1,567.5,599.7,600,"não","não","F"
19,"F","solteiro","branco","pública",0,549.9,618.1,591.7,601.8,820,"não","não","I"
17,"M","solteiro","pardo","pública",0,579.9,548.3,589.7,595.1,720,"não","não","G"
18,"F","solteiro","branco","pública",0,441.9,486.3,507.4,504.1,580,"não","sim","I"
31,"M","casado","pardo","não espondeu",0,NA,NA,NA,NA,NA,"sim","sim","O"
19,"M","solteiro","branco","privada",0,NA,NA,NA,NA,NA,"sim","não","O"
21,"M","solteiro","ND","não espondeu",0,603.2,699.4,598.8,820.6,780,"não","não","P"
16,"F","solteiro","branco","não espondeu",0,597.2,607.1,597.9,651.1,900,"sim","sim","P"
28,"F","solteiro","pardo","não espondeu",0,416.9,387.4,545.9,583.1,660,"não","não","C"
21,"F","solteiro","branco","não espondeu",0,626.9,655.8,608.9,763.1,900,"sim","não","E"
38,"M","casado","branco","não espondeu",1,NA,516,470.2,NA,0,"não","sim","E"
20,"F","solteiro","negro","não espondeu",1,457.1,479.4,509.4,404.5,360,"não","não","B"
21,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","E"
30,"M","solteiro","pardo","não espondeu",0,591.1,640.7,588.5,700.8,880,"não","não","A"
17,"M","solteiro","branco","pública",0,540.1,585.9,584,781.5,620,"sim","sim","H"
18,"M","solteiro","pardo","pública",0,549,572.6,541.3,686.5,580,"não sabe","não","D"
26,"F","NI","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
21,"M","solteiro","branco","não espondeu",1,701.7,700.6,637.8,787.6,900,"não sabe","sim","J"
17,"M","solteiro","branco","privada",0,653.9,701.2,626.2,870.5,920,"sim","sim","I"
18,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
18,"M","solteiro","branco","privada",0,731.1,713.7,641.7,894.3,940,"sim","sim","Q"
18,"F","solteiro","negro","pública",0,541.8,623.8,523.3,578.2,720,"não","não","G"
26,"M","solteiro","branco","não espondeu",0,553.6,611.6,591.2,579.9,540,"não","não","C"
19,"F","solteiro","branco","não espondeu",0,666.6,688.5,687.4,784.8,880,"sim","sim","F"
19,"F","solteiro","pardo","não espondeu",1,433.2,480.4,505.9,440.3,640,"não","não","B"
21,"M","solteiro","negro","não espondeu",0,563.2,558.8,564.2,560.5,660,"não","não","D"
40,"M","divorciado","negro","não espondeu",0,496.6,422.8,440.4,392.1,480,"não","não","D"
18,"M","solteiro","branco","privada",0,606.5,677.1,606,763.2,980,"sim","sim","L"
18,"F","solteiro","pardo","pública",0,547.3,578.8,550.3,580,500,"sim","não","F"
18,"F","solteiro","pardo","privada",1,571.1,618.7,589.7,707,880,"não","não","E"
18,"F","solteiro","negro","pública",1,397.8,398.4,429.4,393.4,0,"não sabe","não sabe","B"
24,"F","casado","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
16,"M","solteiro","branco","não espondeu",0,472.2,553.6,527,650.9,640,"não","sim","D"
18,"F","solteiro","pardo","pública",0,384.9,547.7,522.1,487.1,360,"não","não","C"
23,"M","solteiro","pardo","não espondeu",1,441.4,592.5,578.2,533,900,"não","não","E"
18,"F","solteiro","branco","privada",1,600.5,658.2,637.5,758,940,"sim","sim","P"
19,"F","solteiro","pardo","não espondeu",1,404.9,513.6,512.3,593,580,"não","não","C"
39,"F","casado","branco","não espondeu",0,527.7,539,598.4,446,580,"sim","não","G"
18,"F","solteiro","pardo","não espondeu",0,363.7,490.9,493.5,440.9,460,"não","não","B"
17,"M","solteiro","branco","privada",0,670.3,641.3,619.6,823,880,"sim","sim","P"
25,"M","solteiro","branco","não espondeu",0,581.5,625.3,605.9,738.1,820,"não","sim","E"
21,"M","solteiro","pardo","não espondeu",0,540.9,568.2,563.1,604.1,900,"não","não","G"
17,"M","solteiro","branco","pública",0,551,561.8,540.4,639.2,580,"não","não","G"
17,"M","solteiro","pardo","pública",0,494.9,397.9,546.8,646.1,580,"sim","sim","C"
18,"F","solteiro","branco","privada",1,580.2,601.4,605.9,776.6,860,"não","não","H"
25,"F","solteiro","pardo","não espondeu",1,560.6,390.1,592.5,659.1,780,"não","não","G"
27,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","H"
23,"M","solteiro","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","sim","E"
21,"M","solteiro","negro","não espondeu",0,416.2,460.1,529.7,409.4,420,"não sabe","não","D"
26,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
17,"M","solteiro","pardo","pública",0,555.5,433.4,489.8,507.8,460,"não","não","C"
17,"F","solteiro","pardo","não espondeu",0,500.5,511.3,503.5,507.2,0,"não","sim","K"
19,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","A"
18,"M","solteiro","branco","privada",0,629.6,633.6,562.6,683.4,660,"não","não","F"
19,"M","solteiro","negro","não espondeu",1,458.7,486.2,529.1,600.8,460,"não","não","C"
27,"F","divorciado","branco","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
44,"F","casado","negro","não espondeu",1,375.3,508.1,481.9,404.6,240,"não sabe","não","C"
17,"M","solteiro","pardo","não espondeu",0,589,573.6,508.6,521,800,"não","sim","G"
17,"F","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"sim","sim","J"
24,"M","solteiro","branco","não espondeu",0,NA,NA,NA,NA,NA,"não","não","C"
26,"F","casado","pardo","não espondeu",0,527.1,542.3,487.4,594.8,400,"não","não","C"
20,"M","solteiro","branco","não espondeu",0,470.5,518.4,510,613.1,720,"não","não","C"
18,"F","solteiro","pardo","pública",1,432.9,493.5,432.3,491.6,500,"não sabe","não","C"
19,"F","solteiro","pardo","não espondeu",1,542.7,523.1,544.4,598.5,720,"não","sim","D"
16,"F","solteiro","pardo","não espondeu",0,539.2,538.3,590,564.7,560,"não","não","H"
19,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","J"
23,"M","solteiro","branco","não espondeu",0,NA,0,0,NA,0,"não","não","I"
17,"M","solteiro","branco","pública",0,584,627.3,619.9,739.4,780,"não","não","F"
17,"F","solteiro","branco","pública",0,487.2,597.9,509.9,599,720,"não","não","C"
19,"M","solteiro","branco","não espondeu",1,634.6,675.9,584.5,819.3,940,"não","sim","M"
17,"F","solteiro","branco","pública",1,524.8,506.3,501.8,463.3,560,"não","sim","G"
25,"F","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","E"
17,"F","solteiro","branco","não espondeu",0,507.3,421.7,449.5,424.1,540,"não","sim","F"
19,"F","solteiro","pardo","não espondeu",1,524.1,540.8,571.1,471.4,560,"não","não","C"
18,"F","solteiro","pardo","privada",1,567.5,627,578.6,721.7,880,"sim","sim","M"
33,"F","solteiro","pardo","não espondeu",1,NA,573.8,594.3,NA,600,"não","não","C"
17,"F","solteiro","pardo","pública",0,499.6,565.2,564.9,573.4,660,"sim","sim","I"
24,"F","NI","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
18,"F","solteiro","branco","pública",1,354.8,395.2,358.3,425.7,500,"não","não","C"
19,"M","solteiro","pardo","pública",0,385.3,472.2,548.8,548.5,640,"não","não","C"
24,"F","solteiro","pardo","não espondeu",1,497.1,597.7,548.7,521.8,520,"não sabe","não","B"
19,"F","solteiro","branco","não espondeu",1,569.8,588,586.4,666.9,820,"não","sim","E"
17,"F","solteiro","pardo","privada",0,607.7,617.6,598.8,641.6,920,"não","sim","M"
17,"M","solteiro","branco","não espondeu",0,643.7,645.6,638.1,770.6,720,"sim","sim","O"
22,"M","solteiro","pardo","não espondeu",1,462.9,416.1,491.4,436.4,520,"não","sim","C"
19,"M","solteiro","branco","privada",1,577.6,602.7,571.9,680.4,640,"sim","sim","P"
17,"F","solteiro","pardo","pública",0,430,575,513.2,460,580,"não","não","I"
17,"M","solteiro","negro","privada",0,620.7,654,621.7,755.6,900,"não","sim","H"
18,"M","solteiro","pardo","pública",1,525.3,565.1,556.4,633.6,600,"não","não","C"
18,"M","solteiro","branco","pública",0,416.8,577.6,557.2,530.8,620,"não","não","C"
17,"M","solteiro","branco","não espondeu",1,520.5,545.8,533.7,660.4,580,"sim","não","Q"
18,"F","solteiro","negro","não espondeu",0,431.2,462.2,498.2,460.3,500,"não sabe","não","C"
18,"F","solteiro","pardo","não espondeu",0,586.4,594,520.7,640.6,720,"não","não","G"
18,"F","solteiro","pardo","pública",0,426.7,576.4,512.6,475.4,620,"não","não","B"
18,"F","solteiro","branco","privada",0,547.2,625.9,577.4,703,880,"sim","sim","K"
19,"F","solteiro","branco","não espondeu",0,625.5,686.3,627.1,831.9,960,"não","não","K"
19,"M","solteiro","branco","não espondeu",0,619.9,688.1,619.9,729.7,920,"não","sim","O"
19,"F","solteiro","pardo","não espondeu",0,660.2,653.5,635.3,780.2,860,"não","não","E"
15,"M","solteiro","pardo","não espondeu",0,615.4,700.6,600.3,811.1,720,"não","não","J"
19,"F","solteiro","pardo","não espondeu",0,552.2,596.4,591,670.2,740,"não","não","D"
20,"F","solteiro","branco","não espondeu",1,540.6,628.8,580.1,722.9,840,"não sabe","sim","L"
18,"M","solteiro","amarelo","não espondeu",0,557.2,545.6,558.9,610,440,"não","não","D"
38,"F","casado","negro","não espondeu",1,NA,NA,NA,NA,NA,"não","não","C"
17,"M","solteiro","pardo","não espondeu",0,578.3,536.1,591,688.2,520,"não","sim","H"
19,"F","solteiro","branco","não espondeu",1,628.3,697.1,578.8,746.5,940,"não","sim","G"
18,"F","solteiro","branco","não espondeu",0,563.2,601.8,599.1,610.8,880,"não","não","G"
19,"M","solteiro","branco","não espondeu",0,711.4,681.4,600.1,839.2,920,"sim","sim","P"
21,"F","solteiro","pardo","não espondeu",1,401.4,473.5,477.2,434.9,440,"não","não","E"
21,"F","solteiro","branco","não espondeu",0,601,656.4,610.7,835.8,940,"sim","sim","B"
21,"M","solteiro","pardo","não espondeu",0,515,517.7,558.2,484.5,560,"não","não","J"
29,"M","solteiro","ND","não espondeu",0,737.5,695.7,700.4,922.8,880,"sim","sim","Q"
16,"M","solteiro","branco","não espondeu",0,558.3,648.5,602.7,669.1,820,"sim","sim","Q"
22,"F","NI","negro","não espondeu",1,435,535.7,560.8,508.4,460,"não","não","D"
18,"F","solteiro","branco","não espondeu",0,566.8,595.4,609.1,641.1,920,"sim","sim","G"
25,"F","divorciado","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","D"
25,"M","casado","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","A"
18,"F","solteiro","branco","pública",1,354.6,511.1,513.3,516.1,660,"não","não","E"
17,"F","solteiro","pardo","pública",1,NA,537.2,557,NA,420,"não","sim","M"
17,"F","solteiro","pardo","pública",1,365.6,525,568.5,457.4,640,"não","não","D"
22,"F","solteiro","pardo","não espondeu",0,489.1,580.2,552.6,588,800,"não","sim","H"
24,"M","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","H"
17,"F","solteiro","branco","privada",0,602.8,604.4,562.7,638.7,840,"não","não","I"
16,"M","solteiro","branco","não espondeu",0,498.1,NA,NA,812.9,NA,"sim","sim","Q"
20,"F","solteiro","pardo","não espondeu",0,669.3,590,582.8,697.8,900,"não","não","G"
18,"F","solteiro","branco","privada",0,635,618.5,641.1,742.4,840,"sim","sim","N"
26,"M","solteiro","branco","não espondeu",0,530.5,664.3,592.9,618.8,540,"não","não","C"
19,"F","solteiro","pardo","não espondeu",0,441,483,505.2,528.4,780,"não","não","B"
19,"F","solteiro","pardo","não espondeu",1,508.6,527.7,544.4,499.5,600,"não","não","C"
17,"F","solteiro","branco","pública",1,601.4,551.8,565.7,636.1,800,"não","não","H"
21,"F","divorciado","branco","pública",0,417.3,421,539.6,408.3,420,"não","não","C"
19,"F","solteiro","branco","não espondeu",1,483.7,520,540.5,405,740,"não","não","B"
18,"F","solteiro","branco","não espondeu",0,539.2,583.5,568.9,591,920,"não","não","F"
29,"F","solteiro","pardo","não espondeu",1,460.3,470.2,512.8,438.6,540,"não","não","B"
20,"M","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","sim","F"
18,"M","solteiro","branco","privada",0,636.2,630.7,606.4,794.2,820,"sim","sim","Q"
19,"M","solteiro","pardo","não espondeu",0,580.3,637.3,585.9,653.2,620,"não","não","G"
25,"F","solteiro","pardo","não espondeu",0,385,490,498.3,359.8,500,"não","não","D"
25,"M","solteiro","branco","não espondeu",0,649.5,708.6,682.9,811.7,820,"sim","não","I"
18,"M","solteiro","branco","privada",0,726.7,751.5,667.2,893.5,940,"não","sim","P"
19,"M","solteiro","branco","não espondeu",0,579.8,621.3,640.1,596.2,720,"sim","sim","G"
18,"M","solteiro","branco","pública",0,571.3,597,536.5,658.3,760,"não","não","F"
34,"F","solteiro","pardo","não espondeu",1,334.1,468.4,361.6,380.2,500,"não","sim","H"
25,"M","solteiro","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não sabe","não","B"
20,"F","solteiro","pardo","não espondeu",0,518,555.8,532.8,511.9,580,"não","não","C"
22,"F","solteiro","pardo","não espondeu",1,514,588.7,554,411.4,880,"não","não","C"
18,"F","solteiro","negro","pública",0,488.1,491,551.6,379.6,0,"não","não","C"
28,"F","solteiro","negro","não espondeu",0,519.1,480.4,531.5,421,620,"não","não","C"
19,"F","solteiro","branco","não espondeu",0,341.5,533.5,543.8,587.9,480,"não","não","H"
17,"M","solteiro","pardo","não espondeu",0,594.8,640.7,595.8,685.9,640,"sim","sim","H"
21,"M","solteiro","branco","não espondeu",0,454.2,460.7,524.6,495.7,520,"não sabe","não","I"
32,"M","solteiro","negro","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
18,"F","solteiro","branco","pública",1,467.8,531.4,497.1,628,660,"não","não","C"
18,"F","solteiro","negro","privada",0,599.2,681.5,606,680.5,940,"sim","não","H"
40,"F","solteiro","pardo","não espondeu",1,475.8,564.8,564.6,552.6,680,"não","não","C"
17,"F","solteiro","pardo","privada",1,685.4,686.2,627.7,779.2,900,"sim","sim","L"
19,"F","solteiro","branco","não espondeu",0,718.6,728.8,645.1,873.1,920,"sim","sim","P"
16,"M","solteiro","branco","não espondeu",0,650.2,667.1,630.9,767.9,800,"não","não","J"
18,"F","solteiro","negro","pública",0,478.2,570.4,553.6,542.3,620,"não","não","C"
26,"M","solteiro","branco","não espondeu",0,615.3,656.8,633.1,867.9,920,"não sabe","não","D"
18,"F","solteiro","pardo","pública",1,397.8,395.3,419.9,480.4,440,"não","não","F"
18,"F","solteiro","branco","pública",1,509.2,511.8,541,664.4,740,"não","sim","J"
20,"F","solteiro","branco","não espondeu",0,614.1,641.1,624.8,720.1,880,"sim","sim","L"
16,"F","solteiro","branco","não espondeu",1,593.2,579.9,555,682.6,660,"não","sim","H"
16,"F","solteiro","branco","não espondeu",1,549.5,612.1,586.5,627.4,0,"não sabe","sim","D"
29,"M","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","não","B"
28,"F","solteiro","negro","não espondeu",1,430.4,507.1,517.5,440.2,500,"não","não","B"
45,"F","divorciado","pardo","não espondeu",1,NA,NA,NA,NA,NA,"não","não","B"
19,"F","solteiro","branco","não espondeu",0,392.4,497.2,507.2,441,340,"não","sim","D"
26,"F","solteiro","negro","não espondeu",0,590.3,632.4,534.9,588.8,900,"não","não","C"
43,"F","solteiro","negro","não espondeu",1,428.7,501,561.3,397.6,520,"não","não","C"
19,"F","solteiro","negro","pública",0,NA,533.6,590,NA,520,"não","não","B"
20,"M","solteiro","pardo","pública",1,531.3,432.4,460.1,602.2,660,"não","sim","J"
28,"F","solteiro","branco","não espondeu",0,494.8,564,568.2,475.9,580,"não","não sabe","C"
20,"F","solteiro","pardo","não espondeu",1,517.1,440.4,540.2,452.9,440,"não","não","F"
36,"F","solteiro","negro","não espondeu",1,539.4,587.2,599.8,538.2,540,"não sabe","não","B"
24,"M","solteiro","pardo","não espondeu",0,375.3,509.8,520.4,499.4,540,"não","sim","E"
19,"F","solteiro","pardo","não espondeu",0,495.1,401.2,504.8,409.7,440,"não","não","C"
28,"F","solteiro","branco","não espondeu",0,524.1,614.5,578.7,395.5,620,"não sabe","não","G"
19,"F","solteiro","pardo","não espondeu",0,501.8,601.6,624.8,569.6,760,"não","não","C"
38,"F","casado","branco","não espondeu",0,540.1,523.2,546.9,464,580,"não sabe","não","C"
21,"M","solteiro","negro","não espondeu",0,378.1,448.7,499,436.6,280,"não sabe","não","C"
19,"F","solteiro","pardo","não espondeu",0,NA,NA,NA,NA,NA,"não","sim","G"
20,"F","solteiro","pardo","não espondeu",0,456.9,534.1,546.4,396.7,920,"não","não","E"
20,"M","solteiro","pardo","não espondeu",0,379.8,427.1,506.4,630.1,540,"não","não","B"
19,"F","solteiro","branco","não espondeu",0,531.8,599.9,559.2,611.6,680,"sim","sim","G"
18,"M","solteiro","negro","privada",0,612.4,603.9,578.5,616.9,720,"não","não","H"
28,"F","solteiro","amarelo","não espondeu",0,494.6,474.4,526.4,538.8,520,"não","não","E"
19,"F","solteiro","pardo","não espondeu",0,NA,474.1,493.5,NA,680,"sim","não","H"
17,"F","solteiro","pardo","pública",1,533.4,549.4,548.7,563.1,460,"não","não","G"
24,"M","solteiro","pardo","não espondeu",0,420,536.3,480.1,705.9,600,"não","sim","E"
22,"F","solteiro","indigena","não espondeu",0,NA,NA,NA,NA,NA,"não","não","H"
17,"F","solteiro","pardo","não espondeu",0,520.9,542.5,571.1,533.1,0,"não","não","E"
17,"M","solteiro","pardo","pública",1,390,448.3,506.9,463.1,600,"não","não","B"
18,"F","solteiro","branco","não espondeu",0,596.2,616.8,606.5,661.5,920,"não","não","N"
17,"M","solteiro","negro","pública",0,510.4,528.1,529.6,468.1,400,"não","não","C"
